Total allocated: 1178004089 bytes (9635000 objects)
Total retained:  52018 bytes (377 objects)

allocated memory by gem
-----------------------------------
      3440  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/relation/query_methods.rb
      3142  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/rack-2.2.3/lib/rack/utils.rb
      2968  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/inflector/methods.rb
      2800  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionpack-6.0.3.2/lib/action_dispatch/routing/route_set.rb
      2737  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/sprockets-4.0.2/lib/sprockets/uri_tar.rb
      2720  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionpack-6.0.3.2/lib/action_dispatch/middleware/cookies.rb

allocated memory by location
-----------------------------------
 232000000  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activemodel-6.0.3.2/lib/active_model/attribute_set/builder.rb:25
 232000000  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/associations.rb:265
 232000000  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/result.rb:154
 160206897  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/rack-mini-profiler-2.0.2/lib/patches/db/pg.rb:9
 120800000  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/persistence.rb:403
  88000000  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activemodel-6.0.3.2/lib/active_model/attribute_set/builder.rb:16
  40000000  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activemodel-6.0.3.2/lib/active_model/attribute_set/builder.rb:17
  23200000  /Users/jsrn/Code/profiling-talk/app/app/models/puppy.rb:9
  16000080  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/result.rb:115
  11636312  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/querying.rb:61
   8000040  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/relation/delegation.rb:87
   8000040  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/result.rb:149
   4000000  /Users/jsrn/Code/profiling-talk/app/app/models/puppy.rb:10
   1008080  /Users/jsrn/Code/profiling-talk/app/app/models/puppy.rb:14
    162845  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/log_subscriber.rb:105
    147825  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/digest.rb:51
    115846  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/backtrace_cleaner.rb:96
     75468  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/socket.rb:1213
     55837  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/railties-6.0.3.2/lib/rails/backtrace_cleaner.rb:16
     45600  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/socket.rb:66
     24192  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/backtrace_cleaner.rb:109
     21816  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/backtrace_cleaner.rb:117
     14766  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionview-6.0.3.2/lib/action_view/template/resolver.rb:369
     11529  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/railties-6.0.3.2/lib/rails/backtrace_cleaner.rb:17
     10400  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/railties-6.0.3.2/lib/rails/backtrace_cleaner.rb:18
     10052  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/pathname.rb:42
      9942  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionview-6.0.3.2/lib/action_view/template.rb:340
      9744  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionview-6.0.3.2/lib/action_view/template/resolver.rb:42
      9110  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/tagged_logging.rb:23
      8928  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionview-6.0.3.2/lib/action_view/template/resolver.rb:363
      8270  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/pathname.rb:46
      7364  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/logger.rb:89
      6517  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/erubi-1.9.0/lib/erubi.rb:94
      5568  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/concurrent-ruby-1.1.6/lib/concurrent-ruby/concurrent/collection/map/non_concurrent_map_backend.rb:16
      4896  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/log_subscriber.rb:113
      4872  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionview-6.0.3.2/lib/action_view/template/resolver.rb:41
      4472  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/logger.rb:472
      4432  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionview-6.0.3.2/lib/action_view/template/handlers/erb.rb:48
      4320  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/socket.rb:227
      4256  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activerecord-6.0.3.2/lib/active_record/relation/delegation.rb:117
      4246  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionview-6.0.3.2/lib/action_view/template.rb:225
      4160  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/sprockets-4.0.2/lib/sprockets/path_utils.rb:164
      4065  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/webpacker-4.2.2/lib/webpacker/compiler.rb:55
      4032  /Users/jsrn/.rvm/rubies/ruby-2.6.2/lib/ruby/2.6.0/pathname.rb:351
      3952  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/sprockets-4.0.2/lib/sprockets/path_utils.rb:17
      3712  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/notifications/instrumenter.rb:66
      3424  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionpack-6.0.3.2/lib/action_controller/renderer.rb:101
      3424  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/actionpack-6.0.3.2/lib/action_controller/renderer.rb:68
      3328  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/rack-mini-profiler-2.0.2/lib/patches/db/pg.rb:56
      3264  /Users/jsrn/.rvm/gems/ruby-2.6.2/gems/activesupport-6.0.3.2/lib/active_support/concurrency/load_interlock_aware_monitor.rb:21

allocated memory by class
-----------------------------------
 696118992  Hash
 170962736  Array
 120800000  Puppy
  88000000  ActiveModel::LazyAttributeHash
  61903031  String
